ativacao,entrada,epoca,modo,residuo
SiLU,coordenadas do círculo,820,3,0.009024591638901673
SiLU,coordenadas do círculo,820,9,0.17576713554905954
SiLU,coordenadas do círculo,820,17,0.6925054708551752
SiLU,coordenadas do círculo,840,1,0.0029075320073913245
SiLU,coordenadas do círculo,840,3,0.006910388657609323
SiLU,coordenadas do círculo,840,9,0.1605679050609911
SiLU,coordenadas do círculo,840,17,0.6796640305007664
SiLU,coordenadas do círculo,860,1,0.0011376225592883453
SiLU,coordenadas do círculo,860,3,0.0034405832088186318
SiLU,coordenadas do círculo,860,9,0.14608415507841743
SiLU,coordenadas do círculo,860,17,0.6668073930748906
SiLU,coordenadas do círculo,880,1,0.01505107137053754
SiLU,coordenadas do círculo,880,3,0.013819405490131808
SiLU,coordenadas do círculo,880,9,0.13234388509254968
SiLU,coordenadas do círculo,880,17,0.6554366341794576
SiLU,coordenadas do círculo,900,1,0.0057307427764635216
SiLU,coordenadas do círculo,900,3,0.006294572306667596
SiLU,coordenadas do círculo,900,9,0.12275984044878827
SiLU,coordenadas do círculo,900,17,0.6460035918655133
SiLU,coordenadas do círculo,920,1,0.0025794501851655895
SiLU,coordenadas do círculo,920,3,0.000270862838630968
SiLU,coordenadas do círculo,920,9,0.11152624103367349
SiLU,coordenadas do círculo,920,17,0.6369717653598336
SiLU,coordenadas do círculo,940,1,0.002243154149363304
SiLU,coordenadas do círculo,940,3,0.0003835906869795204
SiLU,coordenadas do círculo,940,9,0.10068312674784366
SiLU,coordenadas do círculo,940,17,0.6279998887409329
SiLU,coordenadas do círculo,960,1,0.0014253675191066952
SiLU,coordenadas do círculo,960,3,0.00010203707783503196
SiLU,coordenadas do círculo,960,9,0.0900563244898924
SiLU,coordenadas do círculo,960,17,0.6192435057825783
SiLU,coordenadas do círculo,980,1,0.003082563001644145
SiLU,coordenadas do círculo,980,3,0.02517602080039811
SiLU,coordenadas do círculo,980,9,0.07655203835568218
SiLU,coordenadas do círculo,980,17,0.6113005817673788
SiLU,coordenadas do círculo,1000,1,0.0037631022990162345
SiLU,coordenadas do círculo,1000,3,0.006325113307548217
SiLU,coordenadas do círculo,1000,9,0.07164422328583404
SiLU,coordenadas do círculo,1000,17,0.6042592115641551
SiLU,coordenadas do círculo,1020,1,0.0006793451416211775
SiLU,coordenadas do círculo,1020,3,0.0008946554920477331
SiLU,coordenadas do círculo,1020,9,0.06554986696408127
SiLU,coordenadas do círculo,1020,17,0.5966553193799752
SiLU,coordenadas do círculo,1040,1,0.0006599665529297544
SiLU,coordenadas do círculo,1040,3,0.0016720581516926638
SiLU,coordenadas do círculo,1040,9,0.058124913014534395
SiLU,coordenadas do círculo,1040,17,0.5886498907723868
SiLU,coordenadas do círculo,1060,1,0.0006438076967730934
SiLU,coordenadas do círculo,1060,3,0.0008470240526890923
SiLU,coordenadas do círculo,1060,9,0.05178344556174646
SiLU,coordenadas do círculo,1060,17,0.5797970179498427
SiLU,coordenadas do círculo,1080,1,0.0019959323399471353
SiLU,coordenadas do círculo,1080,3,0.004104978271803116
SiLU,coordenadas do círculo,1080,9,0.04661978025691518
SiLU,coordenadas do círculo,1080,17,0.5702409875637766
SiLU,coordenadas do círculo,1100,1,0.00494484429783784
SiLU,coordenadas do círculo,1100,3,0.005034683524171224
SiLU,coordenadas do círculo,1100,9,0.04110934325755302
SiLU,coordenadas do círculo,1100,17,0.5621345158804762
SiLU,coordenadas do círculo,1120,1,0.0023294074009910628
SiLU,coordenadas do círculo,1120,3,0.006171375643444425
SiLU,coordenadas do círculo,1120,9,0.03738091943490446
SiLU,coordenadas do círculo,1120,17,0.5534499776945452
SiLU,coordenadas do círculo,1140,1,0.0005664740059581564
SiLU,coordenadas do círculo,1140,3,0.0022177055336294374
SiLU,coordenadas do círculo,1140,9,0.03442150224026319
SiLU,coordenadas do círculo,1140,17,0.5445601085757898
SiLU,coordenadas do círculo,1160,1,0.0005861229601211071
SiLU,coordenadas do círculo,1160,3,0.003796560393917401
SiLU,coordenadas do círculo,1160,9,0.03116268637793932
SiLU,coordenadas do círculo,1160,17,0.535360724073732
SiLU,coordenadas do círculo,1180,1,0.0005129320954004138
SiLU,coordenadas do círculo,1180,3,0.0012390328565515985
SiLU,coordenadas do círculo,1180,9,0.028869347428018746
SiLU,coordenadas do círculo,1180,17,0.5257161847585856
SiLU,coordenadas do círculo,1200,1,0.0026517554379332014
SiLU,coordenadas do círculo,1200,3,0.0096738902676055
SiLU,coordenadas do círculo,1200,9,0.025220236358073172
SiLU,coordenadas do círculo,1200,17,0.5169166421809458
SiLU,coordenadas do círculo,1220,1,0.0016909363213481697
SiLU,coordenadas do círculo,1220,3,0.006012443533315332
SiLU,coordenadas do círculo,1220,9,0.025148166384314975
SiLU,coordenadas do círculo,1220,17,0.5076668246582675
SiLU,coordenadas do círculo,1240,1,0.0001924964108831525
SiLU,coordenadas do círculo,1240,3,0.005744869029999222
SiLU,coordenadas do círculo,1240,9,0.024661363335622816
SiLU,coordenadas do círculo,1240,17,0.49813234789126054
SiLU,coordenadas do círculo,1260,1,0.00028891160253049006
SiLU,coordenadas do círculo,1260,3,0.003549361004564564
SiLU,coordenadas do círculo,1260,9,0.024523143721308857
SiLU,coordenadas do círculo,1260,17,0.48812339483359835
SiLU,coordenadas do círculo,1280,1,0.0015399286645082627
SiLU,coordenadas do círculo,1280,3,0.0004373545594203675
SiLU,coordenadas do círculo,1280,9,0.025205487569530765
SiLU,coordenadas do círculo,1280,17,0.4777188020313472
SiLU,coordenadas do círculo,1300,1,0.0005632965367240285
SiLU,coordenadas do círculo,1300,3,0.00549085211352958
SiLU,coordenadas do círculo,1300,9,0.025478189588815606
SiLU,coordenadas do círculo,1300,17,0.46823679682490654
SiLU,coordenadas do círculo,1320,1,0.0006085245652026449
SiLU,coordenadas do círculo,1320,3,0.00040946768095927925
SiLU,coordenadas do círculo,1320,9,0.026971096198564765
SiLU,coordenadas do círculo,1320,17,0.4583241940316489
SiLU,coordenadas do círculo,1340,1,0.0005245372735127222
SiLU,coordenadas do círculo,1340,3,0.004480705097563995
SiLU,coordenadas do círculo,1340,9,0.027852649316490945
SiLU,coordenadas do círculo,1340,17,0.4483805102618657
SiLU,coordenadas do círculo,1360,1,0.0004043411813412827
SiLU,coordenadas do círculo,1360,3,0.0015626934965985617
SiLU,coordenadas do círculo,1360,9,0.029742825796449986
SiLU,coordenadas do círculo,1360,17,0.43830619942603694
SiLU,coordenadas do círculo,1380,1,0.0005934568608837857
SiLU,coordenadas do círculo,1380,3,0.0019870518840014477
SiLU,coordenadas do círculo,1380,9,0.03149313503846092
SiLU,coordenadas do círculo,1380,17,0.4280651462747506
SiLU,coordenadas do círculo,1400,1,0.0006168813275793162
SiLU,coordenadas do círculo,1400,3,0.006834451714506041
SiLU,coordenadas do círculo,1400,9,0.03194750032455243
SiLU,coordenadas do círculo,1400,17,0.4181116435988692
SiLU,coordenadas do círculo,1420,1,0.0056226560173990164
SiLU,coordenadas do círculo,1420,3,0.008068120659133213
SiLU,coordenadas do círculo,1420,9,0.034563923452720746
SiLU,coordenadas do círculo,1420,17,0.409494050683811
SiLU,coordenadas do círculo,1440,1,0.00106802402806857
SiLU,coordenadas do círculo,1440,3,0.00264743808100632
SiLU,coordenadas do círculo,1440,9,0.03547392343778448
SiLU,coordenadas do círculo,1440,17,0.4004533481364329
SiLU,coordenadas do círculo,1460,1,6.161077208638509e-05
SiLU,coordenadas do círculo,1460,3,0.0016913481468295894
SiLU,coordenadas do círculo,1460,9,0.0367265607664718
SiLU,coordenadas do círculo,1460,17,0.3917060519600352
SiLU,coordenadas do círculo,1480,1,0.0006193578650780291
SiLU,coordenadas do círculo,1480,3,0.00013671050849989558
SiLU,coordenadas do círculo,1480,9,0.03804063282410256
SiLU,coordenadas do círculo,1480,17,0.3829387712725038
SiLU,coordenadas do círculo,1500,1,0.0005870124833052346
SiLU,coordenadas do círculo,1500,3,0.00039006102280736595
SiLU,coordenadas do círculo,1500,9,0.03929570025799568
SiLU,coordenadas do círculo,1500,17,0.3741939030628614
SiLU,coordenadas do círculo,1520,1,0.0005045006454054591
SiLU,coordenadas do círculo,1520,3,0.00021202907868780852
SiLU,coordenadas do círculo,1520,9,0.04067051884477038
SiLU,coordenadas do círculo,1520,17,0.36547298009961776
SiLU,coordenadas do círculo,1540,1,0.0010907471778072136
SiLU,coordenadas do círculo,1540,3,0.013311277706964815
SiLU,coordenadas do círculo,1540,9,0.04232122694717105
SiLU,coordenadas do círculo,1540,17,0.3570302658163372
SiLU,coordenadas do círculo,1560,1,0.006353825024335842
SiLU,coordenadas do círculo,1560,3,0.010633238535050325
SiLU,coordenadas do círculo,1560,9,0.04180375840360078
SiLU,coordenadas do círculo,1560,17,0.34976334402880566
SiLU,coordenadas do círculo,1580,1,0.0019917886339449126
SiLU,coordenadas do círculo,1580,3,0.002639061673600906
SiLU,coordenadas do círculo,1580,9,0.04332073564159059
SiLU,coordenadas do círculo,1580,17,0.3428614225089042
SiLU,coordenadas do círculo,1600,1,0.0012243297999538932
SiLU,coordenadas do círculo,1600,3,0.0018871767582166298
SiLU,coordenadas do círculo,1600,9,0.04377656474139417
SiLU,coordenadas do círculo,1600,17,0.335719061229817
SiLU,coordenadas do círculo,1620,1,0.0002201732943578197
SiLU,coordenadas do círculo,1620,3,0.0005763537308420877
SiLU,coordenadas do círculo,1620,9,0.04447206502872628
SiLU,coordenadas do círculo,1620,17,0.32841240900882845
SiLU,coordenadas do círculo,1640,1,0.0004082986338374272
SiLU,coordenadas do círculo,1640,3,0.0004427469486605934
SiLU,coordenadas do círculo,1640,9,0.0449078591133448
SiLU,coordenadas do círculo,1640,17,0.3212085779160004
SiLU,coordenadas do círculo,1660,1,0.00039905990699314433
SiLU,coordenadas do círculo,1660,3,0.00044863148696400743
SiLU,coordenadas do círculo,1660,9,0.04534954808301739
SiLU,coordenadas do círculo,1660,17,0.3139824757882813
SiLU,coordenadas do círculo,1680,1,0.00042989371276299715
SiLU,coordenadas do círculo,1680,3,0.0006327744084136232
SiLU,coordenadas do círculo,1680,9,0.04582547683156667
SiLU,coordenadas do círculo,1680,17,0.3066421620977516
SiLU,coordenadas do círculo,1700,1,0.0011336538372952324
SiLU,coordenadas do círculo,1700,3,0.007195657098541064
SiLU,coordenadas do círculo,1700,9,0.046641486272527906
SiLU,coordenadas do círculo,1700,17,0.2991952408019095
SiLU,coordenadas do círculo,1720,1,0.0014970386839886103
SiLU,coordenadas do círculo,1720,3,0.0030867281526452757
SiLU,coordenadas do círculo,1720,9,0.04575050630777231
SiLU,coordenadas do círculo,1720,17,0.2922630877554857
SiLU,coordenadas do círculo,1740,1,0.001555644633635131
SiLU,coordenadas do círculo,1740,3,0.004997332879616091
SiLU,coordenadas do círculo,1740,9,0.04708354012423283
SiLU,coordenadas do círculo,1740,17,0.2847107689726819
SiLU,coordenadas do círculo,1760,1,0.0004867503873102686
SiLU,coordenadas do círculo,1760,3,0.0007881799212668556
SiLU,coordenadas do círculo,1760,9,0.047296254624617784
SiLU,coordenadas do círculo,1760,17,0.2778385971214238
SiLU,coordenadas do círculo,1780,1,3.392947766121788e-05
SiLU,coordenadas do círculo,1780,3,0.0002021041169614011
SiLU,coordenadas do círculo,1780,9,0.047105440768647075
SiLU,coordenadas do círculo,1780,17,0.2716659485728409
SiLU,coordenadas do círculo,1800,1,0.00026684098714490614
SiLU,coordenadas do círculo,1800,3,0.0005327198803848177
SiLU,coordenadas do círculo,1800,9,0.046668719497372384
SiLU,coordenadas do círculo,1800,17,0.26600638323890735
SiLU,coordenadas do círculo,1820,1,0.00021891124034196296
SiLU,coordenadas do círculo,1820,3,0.0005578191215727644
SiLU,coordenadas do círculo,1820,9,0.04621883818914441
SiLU,coordenadas do círculo,1820,17,0.26040214836592657
SiLU,coordenadas do círculo,1840,1,0.00022239252192701712
SiLU,coordenadas do círculo,1840,3,0.0006412326536916726
SiLU,coordenadas do círculo,1840,9,0.04581211575462973
SiLU,coordenadas do círculo,1840,17,0.2548867347795344
SiLU,coordenadas do círculo,1860,1,0.00019364306477606032
SiLU,coordenadas do círculo,1860,3,0.0006492703432254754
SiLU,coordenadas do círculo,1860,9,0.04538768733908149
SiLU,coordenadas do círculo,1860,17,0.2494826212792802
SiLU,coordenadas do círculo,1880,1,7.706452487343246e-05
SiLU,coordenadas do círculo,1880,3,0.00028729710658325746
SiLU,coordenadas do círculo,1880,9,0.04493126121731109
SiLU,coordenadas do círculo,1880,17,0.24415687078478954
SiLU,coordenadas do círculo,1900,1,0.004862452953707008
SiLU,coordenadas do círculo,1900,3,0.00017499774740516681
SiLU,coordenadas do círculo,1900,9,0.0431459364554332
SiLU,coordenadas do círculo,1900,17,0.23944702636139636
SiLU,coordenadas do círculo,1920,1,0.005521202815989698
SiLU,coordenadas do círculo,1920,3,0.0067550531826902
SiLU,coordenadas do círculo,1920,9,0.04383614320716793
SiLU,coordenadas do círculo,1920,17,0.23602934210161808
SiLU,coordenadas do círculo,1940,1,0.001615794103950947
SiLU,coordenadas do círculo,1940,3,0.0034123419192925845
SiLU,coordenadas do círculo,1940,9,0.04345523341790413
SiLU,coordenadas do círculo,1940,17,0.23190794061972642
SiLU,coordenadas do círculo,1960,1,0.0003277068723296553
SiLU,coordenadas do círculo,1960,3,0.001489568404958684
SiLU,coordenadas do círculo,1960,9,0.04301495249078494
SiLU,coordenadas do círculo,1960,17,0.22762388942984252
SiLU,coordenadas do círculo,1980,1,0.00048689983114722803
SiLU,coordenadas do círculo,1980,3,0.0010470835614152345
SiLU,coordenadas do círculo,1980,9,0.042539721377189775
SiLU,coordenadas do círculo,1980,17,0.22341921751204583
SiLU,coordenadas do círculo,2000,1,7.734833265387762e-05
SiLU,coordenadas do círculo,2000,3,0.00054454321781386
SiLU,coordenadas do círculo,2000,9,0.04206832944884201
SiLU,coordenadas do círculo,2000,17,0.21931743803070355
SiLU,coordenadas do círculo,2020,1,0.0001897633571780401
SiLU,coordenadas do círculo,2020,3,0.0006676356453423228
SiLU,coordenadas do círculo,2020,9,0.041555484213296905
SiLU,coordenadas do círculo,2020,17,0.21530628848301567
SiLU,coordenadas do círculo,2040,1,0.00016249375699817624
SiLU,coordenadas do círculo,2040,3,0.0006166112944802571
SiLU,coordenadas do círculo,2040,9,0.041020490014900574
SiLU,coordenadas do círculo,2040,17,0.2113551979298945
SiLU,coordenadas do círculo,2060,1,0.00016020510213980965
SiLU,coordenadas do círculo,2060,3,0.0006243200229890219
SiLU,coordenadas do círculo,2060,9,0.04046273772197082
SiLU,coordenadas do círculo,2060,17,0.20746999126920673
SiLU,coordenadas do círculo,2080,1,0.00017827426702824128
SiLU,coordenadas do círculo,2080,3,0.0006489096847580358
SiLU,coordenadas do círculo,2080,9,0.039879394803969646
SiLU,coordenadas do círculo,2080,17,0.2036462835790981
SiLU,coordenadas do círculo,2100,1,0.003672217474385312
SiLU,coordenadas do círculo,2100,3,0.007013496549954589
SiLU,coordenadas do círculo,2100,9,0.039505022914530875
SiLU,coordenadas do círculo,2100,17,0.20022044725070287
SiLU,coordenadas do círculo,2120,1,0.0018346452212140056
SiLU,coordenadas do círculo,2120,3,0.0017039502077931994
SiLU,coordenadas do círculo,2120,9,0.038197533467016355
SiLU,coordenadas do círculo,2120,17,0.19760489935198916
SiLU,coordenadas do círculo,2140,1,0.002914946962521629
SiLU,coordenadas do círculo,2140,3,0.004618031602126724
SiLU,coordenadas do círculo,2140,9,0.037682106612882
SiLU,coordenadas do círculo,2140,17,0.19440369252171597
SiLU,coordenadas do círculo,2160,1,0.0008496855796055456
SiLU,coordenadas do círculo,2160,3,0.0008218346176234536
SiLU,coordenadas do círculo,2160,9,0.03720589575196237
SiLU,coordenadas do círculo,2160,17,0.19163104981509857
SiLU,coordenadas do círculo,2180,1,0.0001585986457387669
SiLU,coordenadas do círculo,2180,3,1.7068946338276642e-05
SiLU,coordenadas do círculo,2180,9,0.036772669319702675
SiLU,coordenadas do círculo,2180,17,0.1885289286191398
SiLU,coordenadas do círculo,2200,1,1.1808729098457314e-05
SiLU,coordenadas do círculo,2200,3,0.00021658455903073216
SiLU,coordenadas do círculo,2200,9,0.036189859788137255
SiLU,coordenadas do círculo,2200,17,0.18547621981212528
SiLU,Fourier explícito,0,1,0.9758925446892147
SiLU,Fourier explícito,0,3,0.9664080412681751
SiLU,Fourier explícito,0,9,0.98514621752212
SiLU,Fourier explícito,0,17,0.9885037482723088
SiLU,Fourier explícito,20,1,0.262570057059965
SiLU,Fourier explícito,20,3,0.4778174310755963
SiLU,Fourier explícito,20,9,0.32283443819263313
SiLU,Fourier explícito,20,17,0.48285513728525975
SiLU,Fourier explícito,40,1,0.014018122695759817
SiLU,Fourier explícito,40,3,0.05365593380094613
SiLU,Fourier explícito,40,9,0.04210675378740688
SiLU,Fourier explícito,40,17,0.09009334737884857
SiLU,Fourier explícito,60,1,0.004955371387782441
SiLU,Fourier explícito,60,3,0.03067829242870899
SiLU,Fourier explícito,60,9,0.009585483959038686
SiLU,Fourier explícito,60,17,0.0020705547551159273
SiLU,Fourier explícito,80,1,0.014176536098726801
SiLU,Fourier explícito,80,3,0.03264236799117655
SiLU,Fourier explícito,80,9,0.010560703677645552
SiLU,Fourier explícito,80,17,0.0166794178888659
SiLU,Fourier explícito,100,1,0.0037942486890555254
SiLU,Fourier explícito,100,3,0.00872534894455098
SiLU,Fourier explícito,100,9,0.0010092770236139555
SiLU,Fourier explícito,100,17,0.005577120164638345
SiLU,Fourier explícito,120,1,0.0032986796764919073
SiLU,Fourier explícito,120,3,6.460878148677039e-05
SiLU,Fourier explícito,120,9,0.0015155291345716043
SiLU,Fourier explícito,120,17,0.00025762563841085645
SiLU,Fourier explícito,140,1,0.000997508222005235
SiLU,Fourier explícito,140,3,0.0007983530790414726
SiLU,Fourier explícito,140,9,0.0013545721935116532
SiLU,Fourier explícito,140,17,2.536456547812614e-05
SiLU,Fourier explícito,160,1,6.539623708569906e-05
SiLU,Fourier explícito,160,3,0.0006524959677892804
SiLU,Fourier explícito,160,9,0.0006319969902189048
SiLU,Fourier explícito,160,17,0.00033250173095530184
SiLU,Fourier explícito,180,1,2.4487153280227464e-05
SiLU,Fourier explícito,180,3,0.00014131313846187695
SiLU,Fourier explícito,180,9,0.0003647211269950083
SiLU,Fourier explícito,180,17,9.50278466924994e-05
SiLU,Fourier explícito,200,1,7.86867462602779e-05
SiLU,Fourier explícito,200,3,0.00014160816383926362
SiLU,Fourier explícito,200,9,0.00020188096365847302
SiLU,Fourier explícito,200,17,8.502293662138093e-05
SiLU,Fourier explícito,220,1,3.10266968110502e-05
SiLU,Fourier explícito,220,3,9.95869996513476e-05
SiLU,Fourier explícito,220,9,0.00017376623680917435
SiLU,Fourier explícito,220,17,4.566445182973627e-05
SiLU,Fourier explícito,240,1,1.82735731088122e-05
SiLU,Fourier explícito,240,3,9.220269214405376e-05
SiLU,Fourier explícito,240,9,0.00014440998247547963
SiLU,Fourier explícito,240,17,1.719465730273776e-05
SiLU,Fourier explícito,260,1,6.818484225039076e-06
SiLU,Fourier explícito,260,3,7.730350818352841e-05
SiLU,Fourier explícito,260,9,0.00011304075418849784
SiLU,Fourier explícito,260,17,2.726585711424037e-06
SiLU,Fourier explícito,280,1,2.7506257674534967e-06
SiLU,Fourier explícito,280,3,6.500043456802375e-05
SiLU,Fourier explícito,280,9,9.165475840478692e-05
SiLU,Fourier explícito,280,17,1.404173300234158e-05
SiLU,Fourier explícito,300,1,6.106867806212485e-07
SiLU,Fourier explícito,300,3,5.51655450162185e-05
SiLU,Fourier explícito,300,9,7.451719248872562e-05
SiLU,Fourier explícito,300,17,2.2782816023351694e-05
SiLU,Fourier explícito,320,1,6.821133991623646e-07
SiLU,Fourier explícito,320,3,4.758088357207524e-05
SiLU,Fourier explícito,320,9,6.206525089234039e-05
SiLU,Fourier explícito,320,17,2.7971835926319362e-05
SiLU,Fourier explícito,340,1,1.3151847303061795e-06
SiLU,Fourier explícito,340,3,4.1932673197790486e-05
SiLU,Fourier explícito,340,9,5.275818480189399e-05
SiLU,Fourier explícito,340,17,3.0733498416703775e-05
SiLU,Fourier explícito,360,1,1.5134641016975267e-06
SiLU,Fourier explícito,360,3,3.757207264667876e-05
SiLU,Fourier explícito,360,9,4.561992488014987e-05
SiLU,Fourier explícito,360,17,3.191788319553288e-05
SiLU,Fourier explícito,380,1,1.5443712037239256e-06
SiLU,Fourier explícito,380,3,3.422875297085531e-05
SiLU,Fourier explícito,380,9,4.017108126886702e-05
SiLU,Fourier explícito,380,17,3.1920258390420286e-05
SiLU,Fourier explícito,400,1,1.3847979073375098e-06
SiLU,Fourier explícito,400,3,3.1575044969389054e-05
SiLU,Fourier explícito,400,9,3.584756671706629e-05
SiLU,Fourier explícito,400,17,3.11853795645086e-05
SiLU,Fourier explícito,420,1,1.212803510297157e-06
SiLU,Fourier explícito,420,3,2.9447330363207495e-05
SiLU,Fourier explícito,420,9,3.2355005288969394e-05
SiLU,Fourier explícito,420,17,3.0084409243504077e-05
SiLU,Fourier explícito,440,1,1.0120507178254961e-06
SiLU,Fourier explícito,440,3,2.7662961565237306e-05
SiLU,Fourier explícito,440,9,2.939172009767198e-05
SiLU,Fourier explícito,440,17,2.8700247780991678e-05
SiLU,Fourier explícito,460,1,8.718290819996538e-07
SiLU,Fourier explícito,460,3,2.6186229444409323e-05
SiLU,Fourier explícito,460,9,2.6970355024891044e-05
SiLU,Fourier explícito,460,17,2.7272098291565187e-05
SiLU,Fourier explícito,480,1,6.10688381970731e-07
SiLU,Fourier explícito,480,3,2.4819094236406345e-05
SiLU,Fourier explícito,480,9,2.4795990109661863e-05
SiLU,Fourier explícito,480,17,2.574935304756334e-05
SiLU,Fourier explícito,500,1,5.186759917772483e-07
SiLU,Fourier explícito,500,3,2.3695567398574057e-05
SiLU,Fourier explícito,500,9,2.2897836938350473e-05
SiLU,Fourier explícito,500,17,2.4318346628454645e-05
SiLU,Fourier explícito,520,1,3.9851072746568043e-07
SiLU,Fourier explícito,520,3,2.265269373534499e-05
SiLU,Fourier explícito,520,9,2.119717716383916e-05
SiLU,Fourier explícito,520,17,2.2915151929611687e-05
SiLU,Fourier explícito,540,1,2.749689157236408e-07
SiLU,Fourier explícito,540,3,2.1727724895926597e-05
SiLU,Fourier explícito,540,9,1.9632197096170735e-05
SiLU,Fourier explícito,540,17,2.162585450424325e-05
SiLU,Fourier explícito,560,1,1.8944505048204125e-07
SiLU,Fourier explícito,560,3,2.0846190976061984e-05
SiLU,Fourier explícito,560,9,1.8205682425462896e-05
SiLU,Fourier explícito,560,17,2.0384265176606608e-05
SiLU,Fourier explícito,580,1,1.129892617809284e-07
SiLU,Fourier explícito,580,3,2.006640594108527e-05
SiLU,Fourier explícito,580,9,1.6909177051734073e-05
SiLU,Fourier explícito,580,17,1.9218356104621422e-05
SiLU,Fourier explícito,600,1,1.5002201653427712e-07
SiLU,Fourier explícito,600,3,1.9338795606158266e-05
SiLU,Fourier explícito,600,9,1.5709306432381878e-05
SiLU,Fourier explícito,600,17,1.812504807976189e-05
SiLU,Fourier explícito,620,1,1.4039888248954728e-07
SiLU,Fourier explícito,620,3,1.86847695272178e-05
SiLU,Fourier explícito,620,9,1.4660641880039489e-05
SiLU,Fourier explícito,620,17,1.714019504300934e-05
SiLU,Fourier explícito,640,1,9.881717664478928e-08
SiLU,Fourier explícito,640,3,1.7967003969372177e-05
SiLU,Fourier explícito,640,9,1.3626950636600527e-05
SiLU,Fourier explícito,640,17,1.6211150486397643e-05
SiLU,Fourier explícito,660,1,1.5831896549267836e-07
SiLU,Fourier explícito,660,3,1.738111732515675e-05
SiLU,Fourier explícito,660,9,1.2699971954655169e-05
SiLU,Fourier explícito,660,17,1.5386060482334898e-05
SiLU,Fourier explícito,680,1,9.537399113374021e-08
SiLU,Fourier explícito,680,3,1.6845535239686904e-05
SiLU,Fourier explícito,680,9,1.1865359642255117e-05
SiLU,Fourier explícito,680,17,1.4558786786990561e-05
SiLU,Fourier explícito,700,1,1.3793428011231904e-07
SiLU,Fourier explícito,700,3,1.6316520415237357e-05
SiLU,Fourier explícito,700,9,1.1092968084949337e-05
SiLU,Fourier explícito,700,17,1.3798228840279431e-05
SiLU,Fourier explícito,720,1,1.48486327534658e-07
SiLU,Fourier explícito,720,3,1.5792339719267034e-05
SiLU,Fourier explícito,720,9,1.0327758854415108e-05
SiLU,Fourier explícito,720,17,1.312111802869864e-05
SiLU,Fourier explícito,740,1,1.3898997297587392e-07
SiLU,Fourier explícito,740,3,1.5393477829925502e-05
SiLU,Fourier explícito,740,9,9.678470409266168e-06
SiLU,Fourier explícito,740,17,1.2477320478139815e-05
SiLU,Fourier explícito,760,1,1.812399352990153e-07
SiLU,Fourier explícito,760,3,1.4935885370113478e-05
SiLU,Fourier explícito,760,9,9.07424363620184e-06
SiLU,Fourier explícito,760,17,1.1892664774462326e-05
SiLU,Fourier explícito,780,1,1.8757458308873812e-07
SiLU,Fourier explícito,780,3,1.4499579458048142e-05
SiLU,Fourier explícito,780,9,8.511696232210485e-06
SiLU,Fourier explícito,780,17,1.1314196064865822e-05
SiLU,Fourier explícito,800,1,1.7479599893624997e-07
SiLU,Fourier explícito,800,3,1.4059675722001747e-05
SiLU,Fourier explícito,800,9,7.98060992118612e-06
SiLU,Fourier explícito,800,17,1.079281095340243e-05
SiLU,Fourier explícito,820,1,1.9075809102691146e-07
SiLU,Fourier explícito,820,3,1.362617386817473e-05
SiLU,Fourier explícito,820,9,7.5045404757202764e-06
SiLU,Fourier explícito,820,17,1.027623775220067e-05
SiLU,Fourier explícito,840,1,2.5459908418584065e-07
SiLU,Fourier explícito,840,3,1.3297419947806211e-05
SiLU,Fourier explícito,840,9,7.084768843089679e-06
SiLU,Fourier explícito,840,17,9.847691881657695e-06
SiLU,Fourier explícito,860,1,2.80561977739939e-07
SiLU,Fourier explícito,860,3,1.2859064200379532e-05
SiLU,Fourier explícito,860,9,6.637423992837823e-06
SiLU,Fourier explícito,860,17,9.40240055707924e-06
SiLU,Fourier explícito,880,1,2.573413032937833e-07
SiLU,Fourier explícito,880,3,1.2484311148856108e-05
SiLU,Fourier explícito,880,9,6.248965027684799e-06
SiLU,Fourier explícito,880,17,9.046955556343212e-06
SiLU,Fourier explícito,900,1,2.574444748988988e-07
SiLU,Fourier explícito,900,3,1.2153222074470045e-05
SiLU,Fourier explícito,900,9,5.898848666559901e-06
SiLU,Fourier explícito,900,17,8.676939973770623e-06
SiLU,Fourier explícito,920,1,2.7761098311646753e-07
SiLU,Fourier explícito,920,3,1.1851196026883738e-05
SiLU,Fourier explícito,920,9,5.6053789467566226e-06
SiLU,Fourier explícito,920,17,8.360750268006703e-06
SiLU,Fourier explícito,940,1,2.6859650603198363e-07
SiLU,Fourier explícito,940,3,1.1496157985358173e-05
SiLU,Fourier explícito,940,9,5.304833698198407e-06
SiLU,Fourier explícito,940,17,8.015777996275613e-06
SiLU,Fourier explícito,960,1,2.0851200490891513e-07
SiLU,Fourier explícito,960,3,1.1169069977979348e-05
SiLU,Fourier explícito,960,9,4.9753785926802175e-06
SiLU,Fourier explícito,960,17,7.687272151745636e-06
SiLU,Fourier explícito,980,1,2.388462072158163e-07
SiLU,Fourier explícito,980,3,1.0878010634699125e-05
SiLU,Fourier explícito,980,9,4.7477333638350655e-06
SiLU,Fourier explícito,980,17,7.4437109647437965e-06
SiLU,Fourier explícito,1000,1,2.5675015731755155e-07
SiLU,Fourier explícito,1000,3,1.0585460217169916e-05
SiLU,Fourier explícito,1000,9,4.530513426995691e-06
SiLU,Fourier explícito,1000,17,7.205750869776287e-06
SiLU,Fourier explícito,1020,1,2.816253156136518e-07
SiLU,Fourier explícito,1020,3,1.0258239036456076e-05
